justinbieber,8.34464E+17,2/22/2017 18:04,b'RT @bookmyshow: Tickets to @justinbieber Purpose India Tour India are now live!\n\nBook NOW before they run out: https://t.co/whJqo5KMVR\n\n#Ju\xe2\x80\xa6',0,26444,0,0
,,,,,,,
justinbieber,8.33138E+17,2/19/2017 2:13,b'Mexico City #PurposeTour',0,71489,193031,0
,,,,,,,
justinbieber,8.31948E+17,2/15/2017 19:28,b'#PurposeTourStadiums https://t.co/JUfGkFyLh2',0,101935,269235,0
,,,,,,,
justinbieber,8.31947E+17,2/15/2017 19:21,b'#PurposeTourMonterrey tonight',0,66669,174884,0
,,,,,,,
justinbieber,8.31761E+17,2/15/2017 7:05,b'India tickets go on sale Feb 22. See u May 10th at DY Patil Stadium https://t.co/lVBHPwhohq',0,49434,150031,0
,,,,,,,
justinbieber,8.31568E+17,2/14/2017 18:19,"b""Happy Valentine's Day #Justmoji \nhttps://t.co/h7pxjRTO7K""",4,64517,165405,0
,,,,,,,
justinbieber,8.28396E+17,2/6/2017 0:14,b'RT @justinbieber: I want a super bowl commercial :)',4,93771,0,0
,,,,,,,
justinbieber,8.27201E+17,2/2/2017 17:02,b'My #SuperBowl commercial w/ @TMobile. Let\xe2\x80\x99s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw',0,72604,160034,0
,,,,,,,
justinbieber,8.25398E+17,1/28/2017 17:38,"b""I'm playing today in the @NHL celebrity all star game. https://t.co/VJgB17ysJw""",-4,62315,177153,0
,,,,,,,
justinbieber,8.25397E+17,1/28/2017 17:37,"b""RT @NHL: All-time NHL greats, @justinbieber, @88PKane... you won't want to miss tomorrow's Celebrity Shootout. #NHLAllStar https://t.co/Fuo\xe2\x80\xa6""",0,28417,0,0
,,,,,,,
justinbieber,8.25397E+17,1/28/2017 17:36,b'Yep. Today https://t.co/bYTi9z4jM6',0,44102,121664,0
,,,,,,,
justinbieber,8.24666E+17,1/26/2017 17:13,b'Working on something special',4,119985,282643,4
,,,,,,,
justinbieber,8.21085E+17,1/16/2017 20:00,b'My I love you face https://t.co/FjDaOjinwE',4,197361,492221,4
,,,,,,,
justinbieber,8.20732E+17,1/15/2017 20:36,b'#10yearsofkidrauhl where it all began. Thanks https://t.co/iXMOt2sT3E',4,109918,203469,4
,,,,,,,
justinbieber,8.20731E+17,1/15/2017 20:36,b'RT @Bkstg: Where it all began. Celebrate a decade of @justinbieber on YouTube \xf0\x9f\x8e\xa5 #10YearsOfKidrauhl https://t.co/NK08BLQzzW https://t.co/yMp\xe2\x80\xa6',0,54713,0,4
,,,,,,,
justinbieber,8.17981E+17,1/8/2017 6:28,b'Watched never say never on Netflix. Great movie',4,169398,453995,4
,,,,,,,
justinbieber,8.17636E+17,1/7/2017 7:38,b'Tour access https://t.co/12mNDNJeYS',0,43454,116991,0
,,,,,,,
justinbieber,8.17468E+17,1/6/2017 20:28,b'Life is good',4,175691,309859,4
,,,,,,,
justinbieber,8.17468E+17,1/6/2017 20:27,b'RT to Send my boy Chris Paul @CP3  to the NBA All-Star Game #NBAVote #retweettovote',-4,184098,114045,0
,,,,,,,
justinbieber,8.17168E+17,1/6/2017 0:34,b'My sister has a YouTube channel. Proud of you Jazzy. https://t.co/Q8HEULYLUk',4,63946,163309,4
,,,,,,,
justinbieber,8.16459E+17,1/4/2017 1:37,b'RT @iHeartRadio: Are you guys the best company?\xf0\x9f\x8f\x86 Welcome back to the big stage @JBCrewdotcom &amp; the #Beliebers. @TacoBell #BestFanArmy #iHea\xe2\x80\xa6',4,40031,0,4
,,,,,,,
justinbieber,8.1528E+17,12/31/2016 19:36,b'Today. https://t.co/VIVmpJ4I4X',0,49388,126717,0
,,,,,,,
justinbieber,8.15081E+17,12/31/2016 6:23,b'you just got knocked the fuck out',-4,130609,304590,-4
,,,,,,,
justinbieber,8.14565E+17,12/29/2016 20:14,b'RT @Fontainebleau: A few more days to get your tickets to the hottest poolside party with @justinbieber this NYE! #JustinBieber #NYE https:\xe2\x80\xa6',4,30491,0,0
,,,,,,,
justinbieber,8.14198E+17,12/28/2016 19:53,b'Great book #howsyoursoul by my friend @judahsmith https://t.co/OXkSFgzyAk',4,37246,96047,4
,,,,,,,
justinbieber,8.13544E+17,12/27/2016 0:34,b'Thank you https://t.co/o8h1AUSifO',0,64014,144076,4
,,,,,,,
justinbieber,8.13543E+17,12/27/2016 0:34,b'RT @SB_Projects: For your consideration... https://t.co/AZB4DbSOhd',0,53658,0,0
,,,,,,,
justinbieber,8.13481E+17,12/26/2016 20:27,b'Miami. See you at @Fontainebleau\xe2\x80\x8b for #NYE2017 \nhttps://t.co/lSBp5aVirr https://t.co/fyNHjapdkC',0,59604,140479,0
,,,,,,,
justinbieber,8.13256E+17,12/26/2016 5:32,"b""RT @Fontainebleau: Don't miss the most iconic NYE concert in Miami poolside at Fontainebleau with @justinbieber. https://t.co/p94Ot3LCMf  #\xe2\x80\xa6""",4,23714,0,0
,,,,,,,
justinbieber,8.13051E+17,12/25/2016 15:58,b'Merry Christmas everyone :)\nhttps://t.co/KjiOD3EBZJ',0,76043,168431,4
,,,,,,,
justinbieber,8.12688E+17,12/24/2016 15:55,b'https://t.co/4UNgQ3vt0E',0,68751,141665,0
,,,,,,,
justinbieber,8.12688E+17,12/24/2016 15:55,b'New holiday #Justmojis\nhttps://t.co/d3N0mzAcWC https://t.co/vWjSo0Jf1P',4,48895,121581,0
,,,,,,,
justinbieber,8.12364E+17,12/23/2016 18:26,"b'RT @Vevo: Congrats to @justinbieber, our top artist of 2016 with a record six billion views on Vevo! \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc #Beliebers https://t.co/2bDh9MBYA6'",4,44572,0,4
,,,,,,,
justinbieber,8.1167E+17,12/21/2016 20:30,b'RT @Shazam: #LoveYourself by @justinbieber is one of the most Shazamed songs of 2016!! Check it out here ---&gt; https://t.co/iMQIpCZSHV \xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xe2\x80\xa6',4,28206,0,4
,,,,,,,
justinbieber,8.11377E+17,12/21/2016 1:03,b'This is one of the funniest videos I have ever seen. Haha https://t.co/MnwI579UZE \xf0\x9f\x98\x82',4,54260,116332,4
,,,,,,,
justinbieber,8.10213E+17,12/17/2016 19:58,b'More 2017 #PurposeTour stadiums on sale now https://t.co/ZW5b2loGdQ https://t.co/djweYMuizS',4,61060,147229,0
,,,,,,,
justinbieber,8.10199E+17,12/17/2016 19:02,"b""RT @ATTStadium: Justin Bieber's Purpose World Tour will stop at AT&amp;T Stadium on Saturday, July 29, 2017.  \n\nGet your tickets now: https://t\xe2\x80\xa6""",0,25214,0,0
,,,,,,,
justinbieber,8.10198E+17,12/17/2016 19:02,b'RT @MLStadium: https://t.co/8PnrESOjwe.\nTickets for @justinbieber 8/24 show at #MetLifeStadium !\nhttps://t.co/aqnxUG4Ppf https://t.co/19auJ\xe2\x80\xa6',0,20429,0,0
,,,,,,,
justinbieber,8.09785E+17,12/16/2016 15:40,b'Dublin @TheRDS on sale too #PurposeTour https://t.co/GR0hWyGzwY',0,34332,81179,0
,,,,,,,
justinbieber,8.09785E+17,12/16/2016 15:38,b'UK. Bringing #PurposeTour next summer to Cardiff and London https://t.co/vBknuqb076 https://t.co/FnqmtoZ5hK',0,36592,87383,0
,,,,,,,
justinbieber,8.09767E+17,12/16/2016 14:26,b'RT @AEG_Live: BELIEBERS\xe2\x80\xa6Tickets for @JustinBieber are now on sale!\nGO: https://t.co/fz7lYc0MhW \n30/6 - @principalitysta Cardiff\n2/7 - @BSTH\xe2\x80\xa6',4,21796,0,0
,,,,,,,
justinbieber,8.09294E+17,12/15/2016 7:09,"b""RT @BigConcerts: Tickets for @JustinBieber's #PurposeWorldTour are on sale. Don't miss out. Get yours now! https://t.co/cypeqqIkg3""",0,21699,0,0
,,,,,,,
justinbieber,8.09095E+17,12/14/2016 17:55,"b'RT @Bkstg: Bkstg presale is live for #PurposeTour Bern, Switzerland \xe2\x88\x99 Your first access to tickets &amp; VIP packages https://t.co/Ld0dKCLLBY h\xe2\x80\xa6'",4,19840,0,0
,,,,,,,
justinbieber,8.09095E+17,12/14/2016 17:55,b'RT @WirelessFest_de: Justin Bieber freut sich auf euch beim Wireless Germany 2017\nTickets: https://t.co/drwnR0meue\n#wirelessgermany2017 #Be\xe2\x80\xa6',0,19721,0,0
,,,,,,,
justinbieber,8.08711E+17,12/13/2016 16:31,"b'RT @AmexUK: On sale now! Purchase Cardmember presale for Justin Bieber @PrincipalitySta, Cardiff, in 2017. T&amp;C. https://t.co/SaZNitNH2p'",0,18807,0,0
,,,,,,,
justinbieber,8.08566E+17,12/13/2016 6:56,"b""RT @MLStadium: Because one show just wasn't enough...\n\nMetLife Stadium- August 23 AND 24, 2017.\n\nhttps://t.co/LKgnhO5kwZ\n\n#PurposeWorldTour\xe2\x80\xa6""",0,22216,0,0
,,,,,,,
justinbieber,8.08514E+17,12/13/2016 3:28,b'Thank you https://t.co/b1VJ3Tldy0',0,62665,139501,4
,,,,,,,
justinbieber,8.08416E+17,12/12/2016 20:59,b'RT @TicketmasterIre: @justinbieber to play @TheRDS Dublin Wednesday 21 June 2017.  #Tickets on sale this Friday 16 December at 09:00 https:\xe2\x80\xa6',0,18390,0,0
,,,,,,,
justinbieber,8.08416E+17,12/12/2016 20:59,"b'RT @Dubai_Calendar: Hey #Beliebers! You best be #beliebing that the man himself, @JustinBieber is coming on 6 May! For more details \xf0\x9f\x91\x89 https\xe2\x80\xa6'",4,18972,0,0
,,,,,,,
justinbieber,8.08416E+17,12/12/2016 20:58,b'RT @Bkstg: Two shows added to #PurposeTour Stadiums North America: Texas + New Jersey. Bkstg presale registration is now open https://t.co/\xe2\x80\xa6',4,17848,0,0
,,,,,,,
justinbieber,8.07324E+17,12/9/2016 20:40,b'RT @justinbieber: North America 2017 #PurposeTour stadiums on sale now. See u soon https://t.co/JdlUdme7r3 https://t.co/yIM2KdtQJz',0,45484,0,0
,,,,,,,
justinbieber,8.07302E+17,12/9/2016 19:14,b'That time of the year. Mistletoe is currently the most streamed UMG song on Spotify. Thanks https://t.co/pJolWSeUmT',4,61772,125324,0
,,,,,,,
justinbieber,8.07285E+17,12/9/2016 18:06,b'North America 2017 #PurposeTour stadiums on sale now. See u soon https://t.co/JdlUdme7r3 https://t.co/yIM2KdtQJz',0,45484,107101,0
,,,,,,,
justinbieber,8.07285E+17,12/9/2016 18:05,b'RT @BSTHydePark: The Barclaycard pre-sale for @JustinBieber starts 9am Mon.\nThe BST pre-sale starts 9am Thurs + you can sign up here: https\xe2\x80\xa6',0,19093,0,0
,,,,,,,
justinbieber,8.07285E+17,12/9/2016 18:05,b'RT @Bkstg: Just Announced \xe2\x86\x92 @justinbieber is bringing the #PurposeTour back to UK. Bkstg presale registration is now open \xf0\x9f\x87\xac\xf0\x9f\x87\xa7  https://t.co/\xe2\x80\xa6',0,18761,0,0
,,,,,,,
justinbieber,8.06934E+17,12/8/2016 18:51,b'RT @billboard: The Year in Charts 2016: @JustinBieber leads the Hot 100 #yearinmusic https://t.co/RkoOwFebur https://t.co/kuMRMevEbJ',4,27165,0,0
,,,,,,,
justinbieber,8.06934E+17,12/8/2016 18:51,b'Good times boys https://t.co/qMz9BPpUpB',4,34977,78613,0
,,,,,,,
justinbieber,8.06933E+17,12/8/2016 18:47,"b""2nd show added in Toronto. Pre-sale code 'LOVEYOU' for #PurposeTour stadiums. On sale tomorrow https://t.co/xqTwvUPl1G""",0,28016,63081,0
,,,,,,,
justinbieber,8.06933E+17,12/8/2016 18:47,b'RT @justinbieber: #AmexPresale for #PurposeTour stadiums up now thru 12/8 for @AmericanExpress Card Members https://t.co/XAS9DG0m58',0,37467,0,0
,,,,,,,
4,8.06933E+17,12/8/2016 18:47,b'Love seeing my little guy raising money for the kids. Congrats Cruz. Nice one https://t.co/bnqJRFaqy0',4,35510,85037,4
,,,,,,,
justinbieber,8.06931E+17,12/8/2016 18:39,"b""RT @HYPEBEAST: .@justinbieber's \xe2\x80\x9cSorry\xe2\x80\x9d tops the list with 1.8 billion views.\nhttps://t.co/1ZV1HI5HrW""",-4,22266,0,0
,,,,,,,
justinbieber,8.06931E+17,12/8/2016 18:38,"b'RT @Bkstg: Bkstg presale is live for #PurposeTour Tel Aviv, Israel \xe2\x88\x99 Your first access to tickets &amp; VIP packages https://t.co/W8X6LEEe6A ht\xe2\x80\xa6'",4,17870,0,0
,,,,,,,
justinbieber,8.06931E+17,12/8/2016 18:38,b'RT @Bkstg: Just Announced \xe2\x86\x92 @justinbieber is bringing the #PurposeTour to South Africa. Presale registration is now open \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 https://t.co/NK\xe2\x80\xa6',0,17285,0,0
,,,,,,,
justinbieber,8.06931E+17,12/8/2016 18:38,"b""Congrats buddy. Let's keep changing lives :) https://t.co/VZeZWJsovz""",0,32359,75596,4
,,,,,,,
justinbieber,8.06402E+17,12/7/2016 7:34,b'Thank you',0,78274,163446,4
,,,,,,,
justinbieber,8.06401E+17,12/7/2016 7:33,b'RT @RecordingAcad: Congrats #GRAMMYs Album Of The Year nominees! https://t.co/YYASCuLzc4',0,39814,0,4
,,,,,,,
justinbieber,8.06401E+17,12/7/2016 7:33,b'RT @RecordingAcad: Congrats #GRAMMYs Song Of The Year nominees! https://t.co/b4oAsZQOYn',0,34728,0,4
,,,,,,,
justinbieber,8.06197E+17,12/6/2016 18:01,b'#AmexPresale for #PurposeTour stadiums up now thru 12/8 for @AmericanExpress Card Members https://t.co/XAS9DG0m58',0,37467,84266,0
,,,,,,,
justinbieber,8.05942E+17,12/6/2016 1:07,b'RT @Bkstg: #PurposeTour North America presale begins at 10AM local time! Have you registered? First access to tickets &amp; VIP \xf0\x9f\x8e\x9f https://t.co/\xe2\x80\xa6',4,21217,0,0
,,,,,,,
justinbieber,8.05897E+17,12/5/2016 22:08,"b""RT @TheEllenShow: You're gonna need some Cold Water after this acoustic performance by @JustinBieber. https://t.co/0WpAJ2yQhq""",-4,73104,0,0
,,,,,,,
justinbieber,8.05853E+17,12/5/2016 19:16,b'RT @TheEllenShow: .@JustinBieber is in the building. https://t.co/PpYEbKJP6p https://t.co/SMrPVNJRlI',0,36305,0,0
,,,,,,,
katyperry,9.65784E+17,2/20/2018 3:02,b'\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7SEOUL\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 Your tickets to Witness: The Tour are on sale now! Can\xe2\x80\x99t wait to \xf0\x9f\x91\x81 U all (and Seoul!) for the first time!\xe2\x80\xa6 https://t.co/D9WkUP0oFY',4,2245,14968,0
,,,,,,,
katyperry,9.64761E+17,2/17/2018 7:18,b'*thinks about being vegan whilst eating a slim jim*',0,4084,31621,0
,,,,,,,
katyperry,9.64321E+17,2/16/2018 2:08,b'RT @BarackObama: We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly s\xe2\x80\xa6',4,382286,0,4
,,,,,,,
katyperry,9.63997E+17,2/15/2018 4:43,b'you don\xe2\x80\x99t fall in love. you grow in love.',4,25090,80157,4
,,,,,,,
katyperry,9.63996E+17,2/15/2018 4:39,b'when you crave companionship but run from love when you get it\xe2\x80\xa6 https://t.co/pcwoSUTEXj',4,1509,9458,0
,,,,,,,
katyperry,9.63285E+17,2/13/2018 5:35,"b""That\xe2\x80\x99s a wrap on the 1st leg of WITNESS: THE TOUR! \xe2\x9c\x94\xef\xb8\x8fThere's no I in TEAM but there is an \xf0\x9f\x91\x81 in WITNESS &amp; I have to\xe2\x80\xa6 https://t.co/hZwz4dsiO9""",0,2764,15201,0
,,,,,,,
katyperry,9.62883E+17,2/12/2018 2:56,b'One month until dreams come true on \xf0\x9f\x8e\xa4 \xf0\x9f\x8c\x9f#AmericanIdol! \xf0\x9f\x8c\x9f\xf0\x9f\x8e\xa4Start planning your premiere party for Sunday March 11th! \xf0\x9f\x8d\xbf https://t.co/zEliY3xL1J',4,2691,20756,0
,,,,,,,
katyperry,9.61027E+17,2/7/2018 0:01,b'\xf0\x9f\x8c\xb8Hey Seoul sisters and brothers \xf0\x9f\x8c\xb8 So excited to announce that I\xe2\x80\x99m coming to the Gocheok Dome on April 6! Tickets on\xe2\x80\xa6 https://t.co/ulnkvV31Uw',4,4022,21030,0
,,,,,,,
katyperry,9.60337E+17,2/5/2018 2:19,b'@witmessy #blametamrashetoldmethewrongthingonwiki',0,455,1164,0
,,,,,,,
katyperry,9.60334E+17,2/5/2018 2:05,b'Drunk Mic stand bruv. Quick meme it https://t.co/2qIFdenQqi',-4,1359,8782,0
,,,,,,,
katyperry,9.60332E+17,2/5/2018 1:59,b'RT @AbrianBVelarde: Naomi Parker aka Rosie the Riveter passed away January 20th of 2018.\nShe inspired so many young women with her iconic p\xe2\x80\xa6',4,193702,0,4
,,,,,,,
katyperry,9.60296E+17,2/4/2018 23:37,b'4 years ago I was given the opportunity to make over 120 million people smile \xe2\x9d\xa4\xef\xb8\x8f I will never\xe2\x80\xa6 https://t.co/Axb8xAImwy',4,3913,22814,4
,,,,,,,
katyperry,9.59729E+17,2/3/2018 10:02,b'There can never be too much justice.',4,5566,30316,4
,,,,,,,
katyperry,9.59611E+17,2/3/2018 2:15,b'\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x9c\x94 \xf0\x9f\x8e\xa5\xe2\x9c\x94 \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xe2\x9c\x94\xe2\x80\xbc\xef\xb8\x8f MONDAY &amp; TUESDAY https://t.co/jpoIwmjhjC https://t.co/YQwPhi2KNj',0,3185,20072,0
,,,,,,,
katyperry,9.59297E+17,2/2/2018 5:26,"b'13 days till you have to confess how much you love a person, that you just met in January\xe2\x9d\x97\xef\xb8\x8fGet\xe2\x80\xa6 https://t.co/S0KeqhSNRk'",4,1495,11085,4
,,,,,,,
katyperry,9.58907E+17,2/1/2018 3:36,b'ON DA ROAD AGAIN... \xe2\x9b\xb5\xef\xb8\x8f\xf0\x9f\x9a\xb2\xf0\x9f\x9b\xb5\xf0\x9f\x9a\x97\xf0\x9f\x9a\x95\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x83\xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x9a\x81\xf0\x9f\x9a\x80\xf0\x9f\x8e\xab\xf0\x9f\x8e\xa4\xf0\x9f\x92\x81\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xe2\x9c\xa8\xf0\x9f\x90\xb6#WITNESSTHETOUR Sacramento! @ Golden 1 Center https://t.co/WGKIXIJDDz',4,1711,11237,0
,,,,,,,
katyperry,9.58643E+17,1/31/2018 10:09,"b'SET YOUR INTENTIONS, SAY YOUR AFFIRMATIONS AND MANIFEST YOUR DESTINY #SuperBlueBloodMoon'",0,4161,19605,4
,,,,,,,
katyperry,9.5852E+17,1/31/2018 1:59,b'City of fallen angels.',0,4499,24921,0
,,,,,,,
katyperry,9.58253E+17,1/30/2018 8:17,"b'\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb Another powerful woman, leading by example. We ALL have a responsibility to call out the absurd lack of equa\xe2\x80\xa6 https://t.co/70MOLcMwrt'",-4,7036,36137,0
,,,,,,,
katyperry,9.57881E+17,1/29/2018 7:39,b'tbh @Logic301 2020',0,6863,35216,0
,,,,,,,
katyperry,9.57002E+17,1/26/2018 21:28,"b'Here is @ferras\xe2\x80\x99 \xf0\x9f\x8e\xb5 song \xf0\x9f\x8e\xb5and \xf0\x9f\x93\xb9video \xf0\x9f\x93\xb9 about redemption and resurrection, out now on @UnsubRecords \xe2\x9d\x97\xef\xb8\x8fThis is my pers\xe2\x80\xa6 https://t.co/xSuojoeV2d'",0,1258,7325,0
,,,,,,,
katyperry,9.56784E+17,1/26/2018 7:00,"b'NEW YEAR, NEW POWERFUL \xf0\x9f\x8e\xb5SONG\xf0\x9f\x8e\xb5 by @ferras. Check it out NOW: https://t.co/jCumtonfjM VIDEO OUT 2MORROW \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb https://t.co/oVCS8IeNiZ'",4,1387,8670,0
,,,,,,,
katyperry,9.56449E+17,1/25/2018 8:49,b'$\xe2\x80\x94CrYpTo ClAwS\xe2\x80\x94$ https://t.co/AXwp863uII',0,1907,10293,0
,,,,,,,
katyperry,9.56071E+17,1/24/2018 7:48,b'\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xe2\x80\xbc\xef\xb8\x8fSOUTH AFRICA\xe2\x80\xbc\xef\xb8\x8f\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 #WITNESSTHETOUR is coming to YOU for \xe2\x9c\x8c\xf0\x9f\x8f\xbc NIGHTS! I am over the moon to be performing there for\xe2\x80\xa6 https://t.co/xzyl7EM78b',0,2446,12146,0
,,,,,,,
katyperry,9.55964E+17,1/24/2018 0:41,"b""SCCCCCCCCCUUUUUURRRRRTTTTTTTED into 2018 like \xf0\x9f\x8f\x8e \xf0\x9f\x8e\xa4\xe2\xa4\xb5\xef\xb8\x8f See all the Abu Dhabi \xf0\x9f\x8e\x86New Year's Eve \xf0\x9f\x8e\x86adventures on #Xfinity https://t.co/jGPEwPytj8""",4,2895,15661,0
,,,,,,,
katyperry,9.55722E+17,1/23/2018 8:41,b'Don\xe2\x80\x99t ask who wore it best cause it will forever be my dear friend Minerva Mouse\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xe2\x9d\x97\xef\xb8\x8fSo delighted\xe2\x80\xa6 https://t.co/ha3QErZC0q',4,1630,11069,0
,,,,,,,
katyperry,9.54874E+17,1/21/2018 0:30,"b'SHOUTOUT TO ALL MY GODDESSES THAT ARE CONTINUING THE RESISTANCE, STANDING UP FOR EQUALITY AND\xe2\x80\xa6 https://t.co/8qSC5I0ESQ'",0,2319,16036,4
,,,,,,,
katyperry,9.54817E+17,1/20/2018 20:43,b'This is profoundly powerful. So proud of you friend. https://t.co/qjpfNIySiR',4,4913,26764,4
,,,,,,,
katyperry,9.54107E+17,1/18/2018 21:43,b'#tbt to when I thought I was winning 2018 and then fell into a jellyfish. kewl. https://t.co/he6mTG7WmU',4,1735,11053,0
,,,,,,,
katyperry,9.53853E+17,1/18/2018 4:53,b'Red hot in #ninthlife #katykatgloss by me x @covergirl for my hot date with @stellamccartney\xe2\x80\xa6 https://t.co/4Q0eFUjyef',4,1172,7297,0
,,,,,,,
